고양이가 쓴 원고를 책으로 만든 책,0,3,0,6,3840,2018.08.22,2018.08.28,A100324
딸에 대하여,0,3,1,126,4810,2018.08.22,2018.12.26,A100413
오즈의 의류 수거함,0,3,0,7,43810,2018.08.22,2018.08.29,A100413
묘지의 속삭임,1,2,0,6,73840,2018.08.22,2018.08.28,A100511
우리 반 전교 1등의 24시,1,3,0,14,13800,2018.08.22,2018.09.05,A100524
추락 3분 전,1,3,0,14,3810,2018.08.22,2018.09.05,A100524
설득의 심리학,1,2,0,2,13320,2018.08.22,2018.08.24,A100553
아름답고 슬픈 야생 동물 이야기,0,2,0,7,3840,2018.08.23,2018.08.30,A100001
어쩌다 디자인,1,2,0,7,3600,2018.08.23,2018.08.30,A100002
밀레니얼 칠드런,0,3,0,6,44800,2018.08.23,2018.08.29,A100027
괜찮지 않습니다,0,3,0,7,3300,2018.08.23,2018.08.30,A100049
나는 나로 살기로 했다,0,1,0,7,3810,2018.08.23,2018.08.30,A100051
"인간적인, 너무나 인간적인 뇌",0,1,0,7,3400,2018.08.23,2018.08.30,A100051
용의자 X의 헌신,1,1,0,7,3830,2018.08.23,2018.08.30,A100054
미인의 법칙,1,3,0,4,3810,2018.08.23,2018.08.27,A100075
연애의 행방,0,3,0,7,3830,2018.08.23,2018.08.30,A100076
그건 혐오예요,0,3,0,7,3300,2018.08.23,2018.08.30,A100076
직업으로 꿈꾸는 바다,0,3,0,6,43520,2018.08.23,2018.08.29,A100098
(간호사가 말하는) 간호사. 4,1,3,0,7,14300,2018.08.23,2018.08.30,A100117
너의 췌장을 먹고 싶어,1,3,0,7,3830,2018.08.23,2018.08.30,A100117
심리치료소설 일곱개의 방,1,1,0,7,3180,2018.08.23,2018.08.30,A100155
살인자의 기억법,1,2,0,6,3810,2018.08.23,2018.08.29,A100198
성모,1,2,0,1,3830,2018.08.23,2018.08.24,A100198
진실 게임,1,2,0,7,44810,2018.08.23,2018.08.30,A100203
아이돌 메이커,0,3,0,7,3680,2018.08.23,2018.08.30,A100280
보건교사 안은영,0,2,0,7,4810,2018.08.23,2018.08.30,A100284
나쁜 과학자들,1,1,1,78,43400,2018.08.23,2018.11.09,A100298
교사의 배움,1,1,0,7,13370,2018.08.23,2018.08.30,A100303
밤의 화사들,1,2,0,6,43810,2018.08.23,2018.08.29,A100305
리버보이,1,2,0,7,3830,2018.08.23,2018.08.30,A100323
모두 깜언,1,2,0,7,43810,2018.08.23,2018.08.30,A100326
(세상에서 가장 아름다운)밤하늘 교실,0,1,0,6,73440,2018.08.23,2018.08.29,A100333
(불량엄마의)생물학적 잔소리,0,2,1,116,3470,2018.08.23,2018.12.17,A100338
당신의 뇌를 믿지마라,0,2,1,28,3300,2018.08.23,2018.09.20,A100338
내가? 정치를? 왜?,1,3,0,7,3340,2018.08.23,2018.08.30,A100380
다행히 졸업 : 소설가 9인의 학교 연대기,1,2,1,28,3810,2018.08.23,2018.09.20,A100382
나의 페미니즘 공부법 : 도쿄대에서 우에노 지즈코에게 싸우는 법을 배우다,0,2,0,7,3330,2018.08.23,2018.08.30,A100418
고리의 비밀,0,2,0,7,44800,2018.08.23,2018.08.30,A100425
하니와 코코,1,2,0,7,44800,2018.08.23,2018.08.30,A100450
(프란츠 카프카)변신,1,3,1,21,44800,2018.08.23,2018.09.13,A100542
(치과의사가 말하는)치과의사,0,3,1,19,14300,2018.08.24,2018.09.12,A100012
이름 없는 너에게. 26,0,3,0,7,43840,2018.08.24,2018.08.31,A100012
루쉰전,0,3,0,11,3820,2018.08.24,2018.09.04,A100046
KRP 경영론,0,2,0,6,93320,2018.08.24,2018.08.30,A100091
세상을 바꾸는 비즈니스,0,2,0,6,3320,2018.08.24,2018.08.30,A100091
중국 도대체 왜 한국을 오해하나,0,3,0,11,3300,2018.08.24,2018.09.04,A100110
(조선의 마지막 황녀) 덕혜옹주,0,2,1,28,3810,2018.08.24,2018.09.21,A100124
도시에서 죽는다는 것,0,2,1,56,3810,2018.08.24,2018.10.19,A100124
신이 없는 세상,0,3,0,11,44840,2018.08.24,2018.09.04,A100129
구글은 어떻게 일하는가,0,3,0,11,13320,2018.08.24,2018.09.04,A100129
축구는 문화다,0,2,0,7,2900,2018.08.24,2018.08.31,A100149
바다가 보이는 이발소,0,3,0,3,3830,2018.08.24,2018.08.27,A100176
사투리 귀신,1,3,0,7,43810,2018.08.24,2018.08.31,A100181
아Q정전,1,3,0,11,3820,2018.08.24,2018.09.04,A100182
(클라시커 50)고전소설,1,3,0,3,4800,2018.08.24,2018.08.27,A100200
맨홀. 2,1,3,0,3,4810,2018.08.24,2018.08.27,A100223
합체,1,3,0,3,3810,2018.08.24,2018.08.27,A100223
바깥은 여름,0,1,1,27,3810,2018.08.24,2018.09.20,A100244
광고는 왜 10대를 좋아할까?,0,1,0,3,44300,2018.08.24,2018.08.27,A100246
동네도서관이 세상을 바꾼다,0,1,0,3,3370,2018.08.24,2018.08.27,A100246
돈과 힘,1,3,0,7,3910,2018.08.24,2018.08.31,A100259
2041 달기지 살인사건,0,2,1,77,3840,2018.08.24,2018.11.09,A100276
열일곱 살의 털,1,1,1,19,43810,2018.08.24,2018.09.12,A100291
노빈손 사기. 1: 맹상군열전,1,3,1,17,3810,2018.08.24,2018.09.10,A100429
편의점 인간,1,3,1,17,3830,2018.08.24,2018.09.10,A100429
어떻게 부자가 될까?. 24,0,1,0,6,74400,2018.08.24,2018.08.30,A100484
"(강소기업 경영크로키)경영 일탈, 정답은 많다",0,1,0,6,3320,2018.08.24,2018.08.30,A100484
베이징 특파원 중국 문화를 말하다,1,2,1,18,13300,2018.08.24,2018.09.11,A100490
(처음 읽는)중국사,1,1,1,125,3900,2018.08.24,2018.12.27,A100550
나는 치즈다. 14,0,2,1,28,43840,2018.08.24,2018.09.21,A100555
누군가는 알고 있다,1,2,0,7,3840,2018.08.27,2018.09.03,A100468
스페이스 마케팅,1,1,0,6,3320,2018.08.28,2018.09.03,A100474
링크의 경제학,1,1,0,6,3320,2018.08.28,2018.09.03,A100474
"진로를 정하지 못한 나, 비정상인가요?",1,1,1,66,43370,2018.08.28,2018.11.02,A100497
보이지 않는 사람들,1,3,0,7,3810,2018.08.29,2018.09.05,A100015
카오스,0,3,0,7,3400,2018.08.29,2018.09.05,A100083
"과학, 리플레이",0,3,0,5,3400,2018.08.29,2018.09.03,A100083
남극과 북극의 궁금증 100가지,0,3,0,7,3970,2018.08.29,2018.09.05,A100098
범인 없는 살인의 밤,1,1,0,7,3830,2018.08.29,2018.09.05,A100107
채식 대 육식,0,1,0,7,43300,2018.08.29,2018.09.05,A100160
밤의 화사들,1,2,0,7,43810,2018.08.29,2018.09.05,A100305
아슬아슬한 연애인문학,1,1,0,7,13370,2018.08.29,2018.09.05,A100387
거리 두기,1,1,0,7,3320,2018.08.29,2018.09.05,A100407
굿 파이트,0,1,0,7,43810,2018.08.29,2018.09.05,A100506
불량엄마 굴욕사건,0,2,0,7,3840,2018.08.29,2018.09.05,A100536
"여름, 어디선가 시체가",0,2,0,7,3810,2018.08.29,2018.09.05,A100540
어쩌다 디자인,1,2,1,63,3600,2018.08.30,2018.11.01,A100002
"수학, 세계사를 만나다",0,2,0,6,3410,2018.08.30,2018.09.05,A100091
학교만으로 충분한 수학,0,2,0,4,3410,2018.08.30,2018.09.03,A100091
나쁜 페미니스트,0,1,0,4,3300,2018.08.30,2018.09.03,A100246
교사의 배움,1,1,1,67,13370,2018.08.30,2018.11.05,A100303
세상에 단 한 권뿐인 시집,0,2,0,12,3810,2018.08.31,2018.09.12,A100103
체인지킹의 후예,1,2,0,3,3810,2018.08.31,2018.09.03,A100198
살아있는 귀신:김시습과 금오신화,1,3,0,5,43810,2018.08.31,2018.09.05,A100223
지중해 태양의 요리사,1,3,0,5,3810,2018.08.31,2018.09.05,A100223
우리 사우나는 JTBC 안 봐요,0,1,0,3,3810,2018.08.31,2018.09.03,A100246
세븐틴 세븐틴,0,3,0,5,44810,2018.08.31,2018.09.05,A100270
내 몸 치유력,1,2,0,3,13510,2018.08.31,2018.09.03,A100332
사회를 보는 논리,1,1,0,5,44300,2018.08.31,2018.09.05,A100420
배터리. 2,1,2,0,2,4830,2018.09.03,2018.09.05,A100198
배터리. 1,1,2,0,2,4830,2018.09.03,2018.09.05,A100198
고3의 완벽한 휴가,1,2,0,7,3840,2018.09.03,2018.09.10,A100235
역사 in 시사,0,1,0,2,3810,2018.09.03,2018.09.05,A100246
신문 읽기의 혁명,0,1,0,2,3300,2018.09.03,2018.09.05,A100246
엄청나게 복잡하고 끔찍하게 재밌는 문제들,0,3,0,2,3410,2018.09.03,2018.09.05,A100249
누군가는 알고 있다,1,2,0,7,3840,2018.09.03,2018.09.10,A100468
한 푼도 못되는 그 놈의 양반. 11 - 박지원의 한문 소설,1,1,0,3,43810,2018.09.04,2018.09.07,A100312
(국어선생님의)시로 만나는 한국 현대사,1,1,0,3,43800,2018.09.04,2018.09.07,A100312
청소년을 위한 한국사,1,1,0,3,43910,2018.09.04,2018.09.07,A100312
원 플러스 원,1,1,1,28,3840,2018.09.04,2018.10.02,A100312
호모 데우스,1,2,0,8,3900,2018.09.04,2018.09.12,A100553
파란달의 시네마 레시피,1,1,0,5,13590,2018.09.05,2018.09.10,A100061
카오스,0,3,0,7,3400,2018.09.05,2018.09.12,A100083
솔직한 식품,0,2,0,6,3400,2018.09.05,2018.09.11,A100091
지도로 만나는 우리 땅 친구들,0,3,0,0,73980,2018.09.05,2018.09.05,A100098
채식 대 육식,0,1,0,6,43300,2018.09.05,2018.09.11,A100160
"기화, 왕의 기생들. 2",1,2,0,5,4810,2018.09.05,2018.09.10,A100198
"기화, 왕의 기생들. 1",1,2,0,5,4810,2018.09.05,2018.09.10,A100198
"스무살, 도쿄",1,2,0,0,3830,2018.09.05,2018.09.05,A100198
야밤의 공대생 만화,0,3,0,5,3400,2018.09.05,2018.09.10,A100249
맨홀. 2,1,1,0,5,4810,2018.09.05,2018.09.10,A100264
물구나무,0,2,0,5,2810,2018.09.05,2018.09.10,A100275
스페이스 크로니클,0,1,0,7,3440,2018.09.05,2018.09.12,A100333
하루종일 우주생각,0,1,0,7,3440,2018.09.05,2018.09.12,A100333
오래된 연장통,1,1,0,13,3180,2018.09.05,2018.09.18,A100361
(정재승+진중권) 크로스,1,2,0,12,3100,2018.09.05,2018.09.17,A100453
왜 세계의 절반은 굶주리는가?,1,2,1,91,3300,2018.09.05,2018.12.05,A100453
셜록홈스와 베이커 가의 아이들. 1: 서커스 살인 사건,1,1,1,63,74840,2018.09.05,2018.11.07,A100509
맨홀. 1,0,3,0,5,4810,2018.09.05,2018.09.10,A100517
지하철에서 책 읽는 여자,1,1,0,7,3860,2018.09.06,2018.09.13,A100146
"릴랙스, 내게 필요한 완전한 휴식",1,1,1,41,3320,2018.09.06,2018.10.17,A100334
명륜동 행복한 상담실,1,1,1,41,13280,2018.09.06,2018.10.17,A100334
나는 생각이 너무 많아,1,1,1,74,3180,2018.09.06,2018.11.19,A100334
(일생 동안 꼭 피해야 할 17가지) 생각의 함정,1,1,1,74,3820,2018.09.06,2018.11.19,A100334
양방으로 갈까? 한방으로 가볼까?,1,1,0,0,13510,2018.09.06,2018.09.06,A100334
김수영을 위하여,1,1,1,25,3100,2018.09.07,2018.10.02,A100312
선생님 시 읽어 주세요!,1,1,1,25,3810,2018.09.07,2018.10.02,A100312
(입학사정관제) 멘토를 만나다,1,2,0,3,43370,2018.09.07,2018.09.10,A100362
(식탁 위의 과학)분자요리,1,1,1,21,3400,2018.09.10,2018.10.01,A100061
단학,0,2,0,4,3510,2018.09.10,2018.09.14,A100082
(재미있는 건축 이야기)나도 건축가,0,2,0,4,44500,2018.09.10,2018.09.14,A100082
1Q84. 1,1,2,0,1,4830,2018.09.10,2018.09.11,A100198
한국 공포 문학 단편선,1,2,0,1,3810,2018.09.10,2018.09.11,A100198
고3의 완벽한 휴가,1,2,0,7,3840,2018.09.10,2018.09.17,A100235
열정세대,0,1,0,4,3300,2018.09.10,2018.09.14,A100246
왜 지금 드론인가,1,1,0,3,3320,2018.09.10,2018.09.13,A100264
"바퀴, 세계를 굴리다",1,1,0,3,3900,2018.09.10,2018.09.13,A100264
세상을 바꾼 맛,0,2,1,53,44900,2018.09.10,2018.11.02,A100275
"14살, 나를 구해줘",1,2,0,7,13810,2018.09.10,2018.09.17,A100305
누군가는 알고 있다,1,2,0,7,3840,2018.09.10,2018.09.17,A100468
기계공학의 역사,0,3,0,3,93560,2018.09.10,2018.09.13,A100517
북극의 눈물,0,3,0,3,73470,2018.09.10,2018.09.13,A100517
저는 심리학이 처음인데요,0,3,0,7,13180,2018.09.11,2018.09.18,A100084
기린의 날개,0,3,0,0,3830,2018.09.11,2018.09.11,A100084
1Q84. 2,1,2,0,1,4830,2018.09.11,2018.09.12,A100198
1Q84. 3,1,2,0,1,4830,2018.09.11,2018.09.12,A100198
완벽하지 않은 것들에 대한 사랑,0,2,1,62,3810,2018.09.11,2018.11.12,A100427
생각이 나서,0,2,1,62,3810,2018.09.11,2018.11.12,A100427
지식인의 서재,0,2,1,62,3810,2018.09.11,2018.11.12,A100427
(혼자서도 할 수 있는)블로그 마케팅,1,1,0,7,13560,2018.09.11,2018.09.18,A100474
(제프리 무어의)캐즘 마케팅,1,1,0,7,3320,2018.09.11,2018.09.18,A100474
(회계사가 말하는) 회계사. 16,0,1,0,3,14300,2018.09.11,2018.09.14,A100484
현대소설의 인물묘사방법론,1,2,0,7,93810,2018.09.11,2018.09.18,A100511
의학적 상상력의 힘. 2505,1,3,0,7,3510,2018.09.12,2018.09.19,A100028
(치과의사가 말하는)치과의사,1,3,0,7,14300,2018.09.12,2018.09.19,A100028
카오스,0,3,0,7,3400,2018.09.12,2018.09.19,A100083
다빈치 코드. 1,1,2,0,1,4840,2018.09.12,2018.09.13,A100198
다빈치 코드. 2,1,2,0,1,4840,2018.09.12,2018.09.13,A100198
"쇼스타코비치, 그 삶과 음악",0,1,0,6,14670,2018.09.12,2018.09.18,A100225
북유럽 교육기행,1,3,0,0,3370,2018.09.12,2018.09.12,A100551
지구를 구하려면 자본주의에서 벗어나라!,1,2,0,7,3300,2018.09.13,2018.09.20,A100032
세상에서 가장 아름다운 집,0,3,0,7,3800,2018.09.13,2018.09.20,A100057
나는 상처받지 않기로 했다,1,1,0,8,3190,2018.09.13,2018.09.21,A100146
커피와 달마,1,1,0,8,3220,2018.09.13,2018.09.21,A100146
대한민국 자동차 명장 박병일의 자동차 백과,0,2,0,7,13550,2018.09.13,2018.09.20,A100190
불량아이들,1,2,0,1,43810,2018.09.13,2018.09.14,A100198
악의,1,2,0,1,3810,2018.09.13,2018.09.14,A100198
"실어증입니다, 일하기싫어증",1,3,0,7,3810,2018.09.13,2018.09.20,A100296
밤의 화사들,1,2,0,6,43810,2018.09.13,2018.09.19,A100305
핵폭발 그후로도 오랫동안,1,2,0,7,3850,2018.09.13,2018.09.20,A100323
내가? 정치를? 왜?,1,3,0,7,3340,2018.09.13,2018.09.20,A100380
(21세기) 먼나라 이웃나라. 3: 도이칠란트,0,2,0,7,77920,2018.09.13,2018.09.20,A100405
달의 위로,0,2,0,5,3810,2018.09.13,2018.09.18,A100406
오즈의 의류 수거함,0,2,0,7,43810,2018.09.13,2018.09.20,A100418
나의 페미니즘 공부법 : 도쿄대에서 우에노 지즈코에게 싸우는 법을 배우다,0,2,0,7,3330,2018.09.13,2018.09.20,A100418
미인의 법칙,0,2,0,7,3810,2018.09.13,2018.09.20,A100425
고리의 비밀,0,2,0,14,44800,2018.09.13,2018.09.27,A100425
충분히 아름다운 너에게,1,1,0,7,43890,2018.09.13,2018.09.20,A100460
말하는 디자인,0,1,0,8,13600,2018.09.13,2018.09.21,A100527
이기적 유전자,1,2,0,5,3470,2018.09.13,2018.09.18,A100553
피부도 단식이 필요하다,0,1,1,56,13590,2018.09.14,2018.11.09,A100020
우울증에 관한 희망의 보고서,0,2,0,4,3180,2018.09.14,2018.09.18,A100082
마음의 감기,0,2,0,4,3180,2018.09.14,2018.09.18,A100082
그리고 아무도 없었다,1,2,0,3,34840,2018.09.14,2018.09.17,A100198
앨리스 죽이기,1,2,0,3,3830,2018.09.14,2018.09.17,A100198
(10대를 위한)직업 백과,1,2,0,3,73300,2018.09.14,2018.09.17,A100382
사피엔스,0,2,0,2,3900,2018.09.17,2018.09.19,A100062
청춘의 낙서들,1,2,0,1,3810,2018.09.17,2018.09.18,A100198
여왕벌,1,2,0,1,3830,2018.09.17,2018.09.18,A100198
고3의 완벽한 휴가,1,2,0,10,3840,2018.09.17,2018.09.27,A100235
"아빠, 제발 잡히지마",0,1,0,4,3330,2018.09.17,2018.09.21,A100246
두 번째 스무 살,0,1,0,4,3190,2018.09.17,2018.09.21,A100246
반드시 다시 돌아온다,1,2,1,53,44800,2018.09.17,2018.11.09,A100279
호텔리어 로랑의 시선,1,2,0,3,3810,2018.09.17,2018.09.20,A100279
"14살, 나를 구해줘",1,2,0,10,13810,2018.09.17,2018.09.27,A100305
누군가는 알고 있다,1,2,0,10,3840,2018.09.17,2018.09.27,A100468
바나나 우유,0,2,0,3,3810,2018.09.18,2018.09.21,A100082
컨닝 X파일,0,2,0,3,3840,2018.09.18,2018.09.21,A100082
두근두근 백화점,0,1,0,9,3840,2018.09.18,2018.09.27,A100157
신들의 섬. 2: 거미 신의 분노,1,2,0,1,44870,2018.09.18,2018.09.19,A100198
신들의 섬. 1: 비밀의 무덤,1,2,0,1,44870,2018.09.18,2018.09.19,A100198
"어느 날, 내가 죽었다",0,1,0,1,3830,2018.09.18,2018.09.19,A100368
어린왕자와 길을 걷다,0,1,0,1,3810,2018.09.18,2018.09.19,A100368
앨리스 죽이기,0,3,1,31,3830,2018.09.18,2018.10.19,A100437
던랩이 기업수술,1,1,0,3,13320,2018.09.18,2018.09.21,A100474
구글은 어떻게 일하는가,1,1,0,3,13320,2018.09.18,2018.09.21,A100474
의학적 상상력의 힘. 2505,1,3,1,89,3510,2018.09.19,2018.12.17,A100028
(치과의사가 말하는)치과의사,1,3,1,61,14300,2018.09.19,2018.11.19,A100028
카오스,0,3,0,2,3400,2018.09.19,2018.09.21,A100083
n분의 1의 함정,0,3,1,35,3400,2018.09.19,2018.10.24,A100098
IT 천재들,0,3,1,37,3400,2018.09.19,2018.10.26,A100110
백설공주에게 죽음을,1,2,0,1,3850,2018.09.19,2018.09.20,A100198
말의 품격,0,3,0,12,3810,2018.09.19,2018.10.01,A100270
밤의 화사들,1,2,0,8,43810,2018.09.19,2018.09.27,A100305
유엔미래보고서 2045. 2045,0,3,0,2,3320,2018.09.19,2018.09.21,A100324
올 댓 셰프,0,1,1,35,4800,2018.09.19,2018.10.24,A100525
룬의 아이들. 1: 겨울의 검,0,3,0,1,4810,2018.09.19,2018.09.20,A100547
룬의 아이들. 2: 덫을 뚫고서 폭풍 속에,0,3,0,1,4810,2018.09.19,2018.09.20,A100547
물의 기억,0,3,1,28,43850,2018.09.19,2018.10.17,A100549
괜찮지 않습니다,0,3,0,7,3300,2018.09.20,2018.09.27,A100049
용의자 X의 헌신,1,1,1,28,3830,2018.09.20,2018.10.18,A100054
창의력에 생각을 더하는 영재수학,0,2,0,7,4410,2018.09.20,2018.09.27,A100091
고3인 너에게,0,2,0,7,3810,2018.09.20,2018.09.27,A100091
영혼 박물관,1,1,1,35,43810,2018.09.20,2018.10.25,A100155
바이퍼케이션. 2,1,2,0,1,4810,2018.09.20,2018.09.21,A100198
바이퍼케이션. 1,1,2,0,1,4810,2018.09.20,2018.09.21,A100198
러브크래프트 전집. 1: 크툴루 신화,0,3,0,0,4840,2018.09.20,2018.09.20,A100249
핵폭발 그후로도 오랫동안,1,2,1,35,3850,2018.09.20,2018.10.25,A100323
모두 깜언,1,2,1,28,43810,2018.09.20,2018.10.18,A100326
내가? 정치를? 왜?,1,3,0,7,3340,2018.09.20,2018.09.27,A100380
(21세기) 먼나라 이웃나라. 3: 도이칠란트,0,2,1,35,77920,2018.09.20,2018.10.25,A100405
그 여자네 집,0,2,0,7,4810,2018.09.20,2018.09.27,A100418
나의 페미니즘 공부법 : 도쿄대에서 우에노 지즈코에게 싸우는 법을 배우다,0,2,0,7,3330,2018.09.20,2018.09.27,A100418
달의 위로,0,2,1,28,3810,2018.09.20,2018.10.18,A100425
포니의 스타일 메이크업 북,1,3,1,57,13590,2018.09.20,2018.11.16,A100446
하니와 코코,1,2,1,28,44800,2018.09.20,2018.10.18,A100450
충분히 아름다운 너에게,1,1,0,7,43890,2018.09.20,2018.09.27,A100460
폴링 인 폴,0,3,1,46,3810,2018.09.20,2018.11.05,A100470
룬의 아이들. 3: 살아남은 자들의 섬,0,3,0,7,4810,2018.09.20,2018.09.27,A100547
룬의 아이들. 4: 사라지지 않는 피,0,3,0,7,4810,2018.09.20,2018.09.27,A100547
이름 없는 너에게. 26,0,3,0,14,3840,2018.09.21,2018.10.05,A100012
카오스,0,3,0,7,3400,2018.09.21,2018.09.28,A100083
파란 아이,0,3,1,54,43810,2018.09.21,2018.11.14,A100105
성깔 있는 나무들,0,1,0,7,3370,2018.09.21,2018.09.28,A100246
세금과 선거,0,1,0,7,3340,2018.09.21,2018.09.28,A100246
지금은 없는 이야기,0,3,0,6,7810,2018.09.21,2018.09.27,A100324
해외직구 365 Sale,1,1,0,6,13300,2018.09.21,2018.09.27,A100474
(사회 선생님이 들려주는)공정무역 이야기,1,1,0,6,43320,2018.09.21,2018.09.27,A100474
괜찮지 않습니다,0,3,1,35,3300,2018.09.27,2018.11.01,A100049
브이로그 조작사건,0,1,0,4,3840,2018.09.27,2018.10.01,A100077
정글북,0,1,0,4,74800,2018.09.27,2018.10.01,A100077
운기단법,0,2,0,4,3510,2018.09.27,2018.10.01,A100082
주거해부도감,0,2,0,4,13590,2018.09.27,2018.10.01,A100082
남미의 101가지 매력,0,2,0,4,13950,2018.09.27,2018.10.01,A100091
(지도로 보는) 세계지도의 비밀,0,2,0,4,3980,2018.09.27,2018.10.01,A100091
밤의 화사들,1,2,0,7,43810,2018.09.27,2018.10.04,A100305
"14살, 나를 구해줘",1,2,0,7,13810,2018.09.27,2018.10.04,A100305
"아빠, 경영학이 뭐예요?",1,1,0,4,43320,2018.09.27,2018.10.01,A100474
"베끼고, 훔치고, 창조하라",1,1,0,4,3320,2018.09.27,2018.10.01,A100474
말이 칼이 될 때,0,3,1,34,3300,2018.09.28,2018.11.01,A100078
(흔들리는 30대를 위한) 언니의 독설,1,1,1,67,3320,2018.09.28,2018.12.04,A100161
판결 VS 판결,0,1,0,3,3360,2018.09.28,2018.10.01,A100246
룬의 아이들. 7: 새벽을 택하라,0,3,0,4,4810,2018.09.28,2018.10.02,A100547
구글은 빅데이터를 어떻게 활용했는가,0,1,0,14,3320,2018.10.01,2018.10.15,A100077
"작은 용기, 세상을 바꾸다",0,1,0,14,43300,2018.10.01,2018.10.15,A100077
(사진과 그림으로 보는) 한국 현대사,0,2,0,4,4910,2018.10.01,2018.10.05,A100091
"구름 위의 지휘관, 파일럿",0,2,0,4,44300,2018.10.01,2018.10.05,A100091
흑소소설,1,2,0,1,4830,2018.10.01,2018.10.02,A100198
교환살인에는 어울리지 않는 밤,1,2,0,1,3830,2018.10.01,2018.10.02,A100198
아이디어 메이커,0,1,0,9,3320,2018.10.01,2018.10.10,A100246
왜 나는 사업을 하는가,1,1,0,3,13320,2018.10.01,2018.10.04,A100474
대리사회,1,1,0,3,3300,2018.10.01,2018.10.04,A100474
여자 없는 남자들,1,2,0,2,3830,2018.10.02,2018.10.04,A100198
괴소소설,1,2,0,2,4830,2018.10.02,2018.10.04,A100198
룬의 아이들. 2-1,0,3,0,2,4810,2018.10.02,2018.10.04,A100547
룬의 아이들. 2-2,0,3,0,2,4810,2018.10.02,2018.10.04,A100547
아름다운 흉기,1,2,0,1,3830,2018.10.04,2018.10.05,A100198
독소소설,1,2,0,1,4830,2018.10.04,2018.10.05,A100198
최숙빈,1,3,0,0,3990,2018.10.04,2018.10.04,A100374
(100명의 백만장자에게서 찾아낸) 부자가 되는 뇌의 비밀,1,1,0,11,13320,2018.10.04,2018.10.15,A100474
프로페셔널 CEO,1,1,0,11,3320,2018.10.04,2018.10.15,A100474
맛있는 물리,0,2,0,10,3420,2018.10.05,2018.10.15,A100091
내가 먹는것이 바로 나,0,2,0,10,3000,2018.10.05,2018.10.15,A100091
아내를 모자로 착각한 남자,1,2,1,25,3400,2018.10.11,2018.11.05,A100271
달과 6펜스,1,2,1,25,4800,2018.10.11,2018.11.05,A100271
우주의 비밀,0,1,0,4,3400,2018.10.15,2018.10.19,A100077
과학으로 생각한다,0,2,0,4,3400,2018.10.15,2018.10.19,A100091
일생에 한번은 스페인을 만나라,1,1,0,7,13810,2018.10.15,2018.10.22,A100111
스페인 셀프 트래블,1,1,0,7,14980,2018.10.15,2018.10.22,A100111
달콤한 생명과학,0,2,0,7,4400,2018.10.15,2018.10.22,A100184
연애의 행방,0,2,0,7,3830,2018.10.15,2018.10.22,A100184
(스티브 잡스의) 창조 카리스마,1,1,0,4,3320,2018.10.15,2018.10.19,A100474
나는 공부를 못해,0,3,0,1,3830,2018.10.16,2018.10.17,A100176
붉은 소파,1,2,0,2,3810,2018.10.16,2018.10.18,A100198
"14살, 나를 구해줘",1,2,1,63,13810,2018.10.16,2018.12.18,A100305
밤의 화사들,1,2,1,24,43810,2018.10.16,2018.11.09,A100305
"털 빠진 원숭이, 진화론을 생각하다",1,3,0,7,44400,2018.10.17,2018.10.24,A100048
"(국민 건축가 이현욱 소장이 알려 주는)굿바이 아파트, 집 짓기의 정석",0,2,0,7,13610,2018.10.17,2018.10.24,A100082
(동에 번쩍 서에 번쩍)세계 지리 이야기,0,1,0,5,43980,2018.10.17,2018.10.22,A100241
말의 품격,0,3,0,7,3810,2018.10.17,2018.10.24,A100270
영혼의 도서관,0,3,0,2,3840,2018.10.17,2018.10.19,A100324
재미있는 영재들의 수학퍼즐. 2,0,3,0,7,3410,2018.10.17,2018.10.24,A100342
리딩으로 리드하라,1,3,0,7,3320,2018.10.17,2018.10.24,A100359
대한민국 치킨전,0,2,0,7,3900,2018.10.17,2018.10.24,A100372
옆집 아이 보고서,0,1,0,7,43810,2018.10.17,2018.10.24,A100428
"건축, 우리의 자화상",0,1,0,7,3300,2018.10.17,2018.10.24,A100428
생각 정리 공부법,0,2,0,7,43800,2018.10.17,2018.10.24,A100442
불량엄마 굴욕사건,0,2,0,7,3840,2018.10.17,2018.10.24,A100536
"여름, 어디선가 시체가",0,2,0,7,3810,2018.10.17,2018.10.24,A100540
러브크래프트 전집. 1: 크툴루 신화,0,3,1,26,4840,2018.10.17,2018.11.12,A100549
교실이 달라졌어요,1,3,0,7,13370,2018.10.17,2018.10.24,A100551
최초의 3분,0,3,0,7,3400,2018.10.17,2018.10.24,A100554
가시고기,1,1,1,26,3810,2018.10.18,2018.11.13,A100005
랩걸,0,1,0,7,3400,2018.10.18,2018.10.25,A100030
그건 혐오예요,0,3,0,7,3300,2018.10.18,2018.10.25,A100076
할머니의 연애시대. 3,1,3,0,7,43840,2018.10.18,2018.10.25,A100147
바이퍼케이션. 3,1,2,0,1,4810,2018.10.18,2018.10.19,A100198
보복대행전문주식회사. 1,1,2,0,1,4810,2018.10.18,2018.10.19,A100198
진실 게임,1,2,0,7,44810,2018.10.18,2018.10.25,A100203
14살에 시작하는 처음 심리학 : 청소년을 위한 생활밀착형 심리 교과서,0,1,0,7,43100,2018.10.18,2018.10.25,A100255
옥탑방 슈퍼스타,1,1,0,7,43810,2018.10.18,2018.10.25,A100304
모두 깜언,1,2,0,7,43810,2018.10.18,2018.10.25,A100326
일제하 유아보육사 연구,1,1,0,7,93370,2018.10.18,2018.10.25,A100327
